Mayor65Anos,Conyuge,Dependientes,MesesDeContrato,TelefonoFijo,VariasLineasTelefonicas,ServicioDeInternet,SeguridadOnline,BackupOnline,SeguroEnDispositivo,SoporteTecnico,TVaCable,StreamingDePeliculas,TipoDeContrato,PagoOnline,FormaDePago,CuentaMensual,Churn
0,No,Si,8,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,25.5,Si
0,Si,Si,71,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,20.5,No
0,Si,Si,55,Si,Si,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,TarjetaDeCredito,90.4,No
0,No,No,70,Si,Si,FibraOptica,No,Si,Si,Si,No,No,Anual,Si,DebitoAutomatico,90.25,No
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,No,ChequeDigital,80.75,Si
0,Si,Si,67,Si,Si,FibraOptica,Si,No,No,Si,Si,Si,Bienal,No,DebitoAutomatico,104.6,No
0,Si,No,65,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,DebitoAutomatico,91.85,Si
0,Si,No,14,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,TarjetaDeCredito,50.2,No
0,Si,Si,20,Si,Si,FibraOptica,No,No,Si,Si,No,Si,Mensual,Si,DebitoAutomatico,95.5,No
0,No,Si,1,Si,No,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,75.35,Si
0,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.45,Si
0,Si,Si,49,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,DebitoAutomatico,95.4,No
0,No,No,72,Si,Si,FibraOptica,Si,Si,Si,No,Si,No,Bienal,Si,DebitoAutomatico,101.3,No
0,Si,No,46,Si,Si,DSL,Si,No,No,No,No,No,Mensual,No,ChequeDigital,53.1,No
0,No,No,24,Si,Si,FibraOptica,No,Si,Si,No,No,No,Mensual,Si,DebitoAutomatico,84.85,No
0,Si,Si,5,No,SinServicioTelefonico,DSL,No,Si,No,Si,No,No,Mensual,No,ChequeDigital,34.25,No
0,Si,Si,33,Si,Si,FibraOptica,No,Si,Si,Si,No,No,Mensual,No,TarjetaDeCredito,88.6,No
0,No,No,42,Si,Si,DSL,Si,Si,No,No,No,No,Anual,Si,DebitoAutomatico,60.15,No
0,No,No,23,Si,No,FibraOptica,Si,No,Si,No,Si,Si,Anual,Si,TarjetaDeCredito,99.95,No
0,No,No,8,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,DebitoAutomatico,70.7,No
0,No,No,66,Si,No,DSL,Si,Si,No,No,No,No,Anual,Si,ChequePapel,54.8,No
0,No,No,24,Si,No,DSL,Si,No,No,No,No,No,Mensual,Si,DebitoAutomatico,49.55,Si
1,No,No,24,Si,Si,DSL,No,Si,No,No,No,No,Mensual,No,TarjetaDeCredito,54.8,No
0,No,No,69,Si,Si,DSL,Si,Si,Si,Si,No,Si,Anual,Si,TarjetaDeCredito,78.6,Si
0,No,No,53,Si,No,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,ChequePapel,100.3,No
0,No,No,60,No,SinServicioTelefonico,DSL,Si,No,Si,No,Si,Si,Bienal,No,ChequeDigital,53.6,No
0,Si,No,7,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,81.1,Si
0,No,No,20,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,Si,TarjetaDeCredito,19.35,No
0,Si,Si,23,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,No,ChequeDigital,85.6,No
0,Si,Si,72,Si,No,DSL,Si,No,Si,Si,Si,Si,Bienal,Si,ChequeDigital,80.8,No
0,Si,No,11,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.95,Si
0,No,No,21,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.6,No
1,No,No,1,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,93.55,Si
1,No,No,31,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,ChequeDigital,90.7,No
0,No,No,57,Si,No,DSL,No,Si,Si,Si,Si,No,Bienal,No,ChequePapel,69.75,No
0,Si,Si,45,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,20.0,No
0,No,No,10,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Mensual,Si,ChequeDigital,95.25,No
0,Si,No,58,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,TarjetaDeCredito,102.1,Si
0,No,Si,14,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.95,No
0,Si,No,27,Si,Si,DSL,Si,No,No,Si,Si,Si,Anual,No,ChequePapel,80.85,No
0,Si,Si,14,Si,Si,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,DebitoAutomatico,90.9,Si
0,Si,Si,12,No,SinServicioTelefonico,DSL,No,Si,No,No,No,No,Mensual,No,ChequePapel,29.2,Si
0,Si,Si,69,Si,Si,FibraOptica,No,Si,No,Si,No,Si,Bienal,Si,DebitoAutomatico,93.3,No
0,Si,Si,25,Si,No,FibraOptica,No,Si,Si,No,Si,No,Mensual,Si,DebitoAutomatico,89.15,Si
1,Si,No,58,Si,Si,FibraOptica,Si,Si,Si,No,Si,Si,Anual,Si,ChequeDigital,108.85,Si
0,Si,Si,35,No,SinServicioTelefonico,DSL,Si,No,No,Si,Si,No,Bienal,Si,TarjetaDeCredito,46.35,No
1,No,No,16,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,84.75,Si
0,Si,Si,45,Si,Si,DSL,No,Si,Si,No,Si,Si,Anual,No,TarjetaDeCredito,78.75,No
0,No,No,17,Si,No,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,ChequeDigital,83.55,No
0,Si,Si,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,45.7,Si
0,No,No,22,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.6,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,69.95,Si
0,Si,Si,67,Si,No,DSL,Si,No,Si,Si,No,Si,Bienal,No,ChequePapel,67.85,No
0,Si,Si,67,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,105.65,No
0,Si,No,2,No,SinServicioTelefonico,DSL,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,44.6,Si
0,No,No,23,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,74.95,Si
1,No,No,9,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,TarjetaDeCredito,75.5,No
0,No,No,5,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.15,No
0,No,No,54,No,SinServicioTelefonico,DSL,Si,No,No,Si,Si,No,Bienal,No,TarjetaDeCredito,45.2,No
0,No,No,57,Si,No,FibraOptica,No,No,Si,No,Si,Si,Bienal,Si,ChequeDigital,95.25,Si
0,No,No,24,Si,Si,FibraOptica,No,No,Si,No,Si,No,Mensual,Si,ChequePapel,89.85,Si
0,Si,Si,49,Si,Si,FibraOptica,No,Si,No,No,Si,Si,Anual,No,ChequePapel,100.45,Si
0,No,No,5,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequeDigital,47.15,Si
0,No,No,2,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,80.2,Si
0,No,Si,4,Si,Si,FibraOptica,No,No,Si,Si,No,No,Mensual,Si,ChequePapel,87.1,Si
0,Si,Si,70,Si,Si,DSL,Si,Si,Si,Si,Si,No,Bienal,Si,DebitoAutomatico,79.25,No
0,No,No,5,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,DebitoAutomatico,75.9,Si
0,Si,Si,53,Si,Si,DSL,Si,No,Si,Si,Si,Si,Mensual,No,ChequeDigital,85.7,No
0,Si,No,47,Si,Si,FibraOptica,Si,Si,Si,No,Si,No,Mensual,Si,ChequeDigital,98.75,Si
0,No,Si,31,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,TarjetaDeCredito,20.1,No
0,Si,Si,13,Si,No,DSL,No,Si,Si,Si,No,No,Mensual,No,DebitoAutomatico,61.8,No
0,Si,Si,28,Si,Si,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,49.9,No
0,No,No,10,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,No,ChequeDigital,86.45,Si
0,Si,No,38,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,20.4,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,Si,ChequePapel,45.3,Si
0,Si,No,67,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,No,ChequeDigital,104.1,Si
0,Si,No,52,Si,No,DSL,Si,Si,No,No,Si,Si,Anual,Si,ChequePapel,75.4,No
0,Si,Si,62,Si,No,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,No,ChequePapel,108.15,No
0,No,No,16,Si,No,FibraOptica,No,Si,No,No,No,Si,Mensual,Si,ChequeDigital,86.25,No
1,Si,No,5,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,81.0,Si
0,No,No,12,Si,No,FibraOptica,No,No,Si,No,Si,Si,Anual,No,ChequeDigital,95.7,No
0,Si,Si,72,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,116.85,No
1,No,No,71,Si,Si,FibraOptica,No,Si,No,Si,Si,Si,Anual,No,DebitoAutomatico,105.75,No
0,Si,No,24,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,20.15,No
0,No,No,15,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.6,No
0,Si,No,67,Si,No,FibraOptica,Si,Si,No,No,No,Si,Anual,Si,TarjetaDeCredito,90.6,Si
0,No,Si,2,Si,Si,DSL,Si,Si,No,No,No,No,Mensual,No,DebitoAutomatico,60.95,No
0,Si,Si,5,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,25.05,No
0,Si,No,15,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,No,ChequeDigital,88.15,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.2,Si
0,Si,Si,41,Si,No,DSL,Si,Si,Si,No,No,No,Anual,Si,DebitoAutomatico,60.3,No
0,No,Si,43,Si,No,DSL,Si,Si,No,No,No,Si,Mensual,Si,ChequeDigital,63.95,No
1,Si,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,74.3,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequePapel,70.6,No
0,Si,Si,26,Si,No,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,90.8,Si
0,No,No,22,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,79.35,Si
0,Si,No,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,DebitoAutomatico,90.55,No
0,No,No,7,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.45,No
1,No,No,28,Si,Si,DSL,No,Si,Si,Si,No,No,Mensual,No,DebitoAutomatico,64.45,No
1,No,No,16,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,69.65,No
0,No,No,7,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.5,No
0,No,No,69,Si,Si,FibraOptica,No,Si,Si,Si,Si,Si,Bienal,Si,DebitoAutomatico,110.5,No
0,No,Si,1,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,24.7,No
0,No,No,3,Si,No,DSL,Si,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,77.4,No
1,No,No,21,Si,No,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,DebitoAutomatico,96.8,Si
0,Si,No,69,Si,Si,FibraOptica,No,Si,Si,No,No,No,Mensual,Si,DebitoAutomatico,85.4,No
0,Si,No,71,No,SinServicioTelefonico,DSL,Si,Si,Si,Si,No,No,Bienal,Si,DebitoAutomatico,47.6,No
0,Si,Si,69,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,19.4,No
0,No,No,48,Si,Si,FibraOptica,No,No,Si,Si,Si,Si,Mensual,Si,ChequeDigital,103.85,No
0,Si,No,47,Si,Si,FibraOptica,No,Si,Si,No,No,No,Mensual,Si,DebitoAutomatico,83.35,Si
0,No,No,2,Si,Si,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,49.4,Si
0,No,No,45,Si,Si,FibraOptica,Si,No,Si,Si,Si,Si,Mensual,Si,TarjetaDeCredito,108.45,No
0,No,No,51,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,No,DebitoAutomatico,81.0,No
0,Si,No,22,Si,Si,DSL,Si,No,No,Si,Si,Si,Mensual,Si,ChequeDigital,79.2,Si
0,No,No,72,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,DebitoAutomatico,86.65,No
0,Si,Si,37,Si,Si,FibraOptica,No,Si,Si,No,Si,No,Mensual,Si,ChequeDigital,92.95,No
0,Si,Si,71,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,ChequeDigital,90.35,No
0,Si,Si,7,Si,No,DSL,No,No,Si,No,No,No,Mensual,No,ChequeDigital,48.7,Si
0,No,No,66,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,TarjetaDeCredito,25.15,No
0,Si,Si,51,Si,No,DSL,Si,No,No,Si,Si,Si,Anual,Si,DebitoAutomatico,76.4,No
0,Si,Si,30,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,19.55,No
0,No,No,34,Si,Si,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,85.35,No
0,Si,Si,64,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,ChequePapel,24.8,No
1,Si,No,65,Si,Si,FibraOptica,No,Si,Si,No,Si,Si,Anual,Si,DebitoAutomatico,103.15,No
0,No,No,47,Si,Si,FibraOptica,Si,Si,No,Si,Si,No,Mensual,No,ChequePapel,100.75,No
0,No,No,1,Si,No,FibraOptica,Si,No,No,No,Si,Si,Mensual,Si,ChequeDigital,95.6,Si
0,No,No,49,Si,Si,DSL,Si,Si,No,No,No,No,Mensual,Si,TarjetaDeCredito,59.75,Si
0,Si,Si,67,Si,Si,FibraOptica,No,Si,No,Si,Si,No,Bienal,No,TarjetaDeCredito,94.1,No
0,No,Si,39,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,DebitoAutomatico,19.35,No
0,No,No,14,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.9,No
1,No,No,43,Si,No,FibraOptica,Si,Si,No,Si,Si,Si,Mensual,Si,TarjetaDeCredito,108.15,Si
1,No,No,56,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,101.05,No
0,No,No,14,Si,No,DSL,No,No,No,Si,No,Si,Anual,No,TarjetaDeCredito,59.1,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,71.35,Si
0,Si,Si,16,Si,No,DSL,Si,Si,No,No,No,No,Anual,Si,ChequePapel,55.85,No
0,Si,Si,70,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,Mensual,Si,ChequeDigital,106.05,No
1,Si,No,72,Si,Si,DSL,Si,Si,Si,No,Si,Si,Bienal,Si,TarjetaDeCredito,84.1,No
0,Si,Si,23,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,Si,TarjetaDeCredito,75.3,No
0,No,Si,21,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,24.7,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,Si,ChequePapel,20.15,Si
0,No,Si,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,No,DebitoAutomatico,69.75,Si
1,Si,No,32,Si,Si,FibraOptica,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,93.2,Si
0,Si,Si,17,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,No,ChequeDigital,80.85,Si
0,No,No,4,No,SinServicioTelefonico,DSL,Si,Si,No,No,No,No,Mensual,Si,ChequeDigital,33.65,Si
0,No,No,36,Si,Si,DSL,No,No,Si,No,No,No,Anual,No,ChequeDigital,55.8,No
0,No,No,50,No,SinServicioTelefonico,DSL,No,Si,Si,Si,No,No,Bienal,No,TarjetaDeCredito,39.7,No
0,Si,Si,48,No,SinServicioTelefonico,DSL,No,No,No,Si,No,No,Mensual,Si,TarjetaDeCredito,29.5,No
0,No,Si,50,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,TarjetaDeCredito,20.15,No
0,Si,No,72,Si,Si,DSL,Si,Si,Si,Si,No,Si,Bienal,No,TarjetaDeCredito,79.55,No
0,No,Si,10,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,TarjetaDeCredito,24.8,No
0,No,No,18,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.65,No
0,No,No,1,Si,No,FibraOptica,No,No,No,No,Si,No,Mensual,Si,ChequeDigital,79.95,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.3,Si
0,No,No,9,Si,No,FibraOptica,No,No,Si,No,Si,Si,Mensual,Si,ChequeDigital,94.05,No
0,No,No,2,Si,Si,FibraOptica,Si,No,No,No,No,Si,Mensual,No,ChequePapel,90.75,No
0,Si,No,40,Si,Si,FibraOptica,No,No,No,Si,No,No,Mensual,Si,TarjetaDeCredito,78.85,No
0,Si,No,69,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Anual,No,DebitoAutomatico,99.5,No
0,Si,No,37,Si,Si,FibraOptica,Si,No,Si,Si,No,Si,Anual,Si,ChequeDigital,99.2,Si
0,No,Si,18,Si,Si,FibraOptica,No,No,Si,No,No,No,Mensual,Si,TarjetaDeCredito,80.55,No
1,Si,No,11,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.2,No
0,Si,No,8,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,TarjetaDeCredito,85.2,Si
0,No,No,3,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,No,ChequeDigital,75.25,Si
0,Si,Si,55,Si,No,DSL,Si,No,No,No,No,Si,Anual,No,TarjetaDeCredito,59.45,No
0,Si,No,33,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Mensual,Si,ChequeDigital,93.35,No
0,No,No,46,Si,No,DSL,No,No,No,No,No,No,Mensual,No,DebitoAutomatico,44.95,No
0,No,No,34,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,DebitoAutomatico,26.1,No
0,No,No,3,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.2,No
0,Si,Si,30,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,21.25,No
0,No,No,33,Si,Si,DSL,Si,No,No,Si,No,No,Anual,No,ChequeDigital,59.4,No
0,Si,Si,45,Si,Si,FibraOptica,No,Si,Si,No,No,Si,Anual,Si,TarjetaDeCredito,95.0,No
0,No,No,40,Si,No,DSL,Si,Si,No,Si,No,No,Mensual,Si,ChequePapel,61.9,No
0,No,No,71,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Bienal,Si,ChequeDigital,118.65,No
0,No,No,1,Si,Si,DSL,No,No,Si,No,No,No,Mensual,No,ChequeDigital,54.35,Si
0,Si,Si,72,No,SinServicioTelefonico,DSL,Si,Si,Si,Si,Si,Si,Bienal,No,DebitoAutomatico,64.45,No
0,Si,Si,22,Si,No,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,80.15,No
0,Si,Si,46,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,Si,DebitoAutomatico,20.2,No
0,Si,Si,55,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,No,ChequePapel,21.0,No
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.45,No
0,No,No,12,Si,Si,DSL,No,No,No,Si,Si,Si,Anual,Si,ChequePapel,75.85,No
0,No,No,31,Si,Si,FibraOptica,No,Si,No,No,No,No,Mensual,Si,ChequeDigital,80.45,No
0,Si,No,5,No,SinServicioTelefonico,DSL,No,No,No,No,No,No,Mensual,Si,ChequeDigital,24.95,Si
0,Si,Si,67,Si,Si,DSL,Si,No,No,No,Si,Si,Bienal,Si,ChequeDigital,75.5,No
0,No,No,1,Si,No,DSL,No,No,No,No,No,No,Mensual,No,ChequePapel,44.45,No
0,Si,No,40,No,SinServicioTelefonico,DSL,Si,Si,Si,No,No,No,Anual,Si,ChequeDigital,42.35,Si
0,Si,Si,41,Si,Si,DSL,Si,Si,Si,No,Si,No,Mensual,Si,TarjetaDeCredito,74.55,No
0,No,No,1,Si,Si,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,75.3,Si
0,No,No,51,Si,Si,FibraOptica,Si,Si,No,No,Si,No,Anual,Si,ChequeDigital,94.8,Si
0,Si,Si,42,No,SinServicioTelefonico,DSL,Si,No,Si,Si,Si,No,Bienal,No,TarjetaDeCredito,48.15,No
0,Si,Si,23,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Anual,No,ChequePapel,19.65,No
1,No,No,1,Si,No,FibraOptica,No,No,No,No,No,No,Mensual,Si,ChequeDigital,70.55,Si
0,No,No,1,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,20.15,No
0,No,No,56,Si,Si,FibraOptica,Si,Si,No,No,Si,Si,Mensual,Si,TarjetaDeCredito,106.6,No
0,No,Si,15,Si,Si,FibraOptica,No,Si,No,No,Si,No,Mensual,Si,ChequeDigital,91.0,No
0,Si,Si,12,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,25.4,No
0,Si,Si,54,Si,No,DSL,Si,No,Si,Si,No,Si,Bienal,No,DebitoAutomatico,69.95,No
0,No,No,7,Si,No,DSL,No,No,No,No,Si,Si,Mensual,Si,ChequeDigital,66.85,No
0,Si,Si,33,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,No,TarjetaDeCredito,86.15,Si
0,Si,Si,16,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,20.15,No
0,No,Si,21,Si,No,DSL,Si,No,Si,No,No,Si,Anual,No,ChequePapel,64.85,No
1,Si,No,30,Si,Si,DSL,No,No,Si,No,Si,Si,Bienal,No,ChequeDigital,74.85,No
0,No,No,3,Si,No,DSL,No,No,No,Si,No,No,Mensual,Si,ChequePapel,50.5,No
0,No,No,11,Si,No,FibraOptica,No,No,Si,No,No,No,Mensual,No,ChequeDigital,72.9,No
0,No,No,62,Si,Si,FibraOptica,Si,Si,Si,Si,Si,Si,Anual,Si,TarjetaDeCredito,115.05,No
0,No,No,18,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequeDigital,19.0,No
0,No,Si,6,Si,No,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Mensual,No,ChequePapel,19.55,No
0,No,No,46,Si,Si,FibraOptica,No,No,Si,No,Si,Si,Anual,Si,ChequeDigital,101.1,No
0,No,No,21,Si,Si,FibraOptica,No,No,No,No,No,Si,Mensual,Si,ChequeDigital,84.1,No
0,No,No,68,Si,Si,No,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,SinServicioDeInternet,Bienal,Si,DebitoAutomatico,24.15,No
